filename,class,x_center,y_center,bbox_height,bbox_width,image_height,image_width
c2.jpeg,Acne,0.555,0.82375,0.0225,0.03,1600.0,1200.0
c2.jpeg,Acne scars,0.4525,0.6875,0.02125,0.028333333333333332,1600.0,1200.0
c2.jpeg,Acne scars,0.49166666666666664,0.676875,0.02375,0.03166666666666667,1600.0,1200.0
c2.jpeg,Acne scars,0.35333333333333333,0.61875,0.04375,0.058333333333333334,1600.0,1200.0
c2.jpeg,Acne scars,0.3333333333333333,0.653125,0.04625,0.06166666666666667,1600.0,1200.0
c2.jpeg,Acne,0.7808333333333334,0.585625,0.02,0.02666666666666667,1600.0,1200.0
c2.jpeg,Acne,0.6125,0.579375,0.02375,0.03166666666666667,1600.0,1200.0
d1.jpeg,Uneven Skin tone,0.6263888888888889,0.4734375,0.0328125,0.058333333333333334,1280.0,720.0
d1.jpeg,Uneven Skin tone,0.2722222222222222,0.478125,0.046875,0.08333333333333333,1280.0,720.0
d2.jpeg,Uneven Skin tone,0.4166666666666667,0.496875,0.134375,0.2388888888888889,1280.0,720.0
d2.jpeg,Uneven Skin tone,0.24444444444444444,0.55,0.0828125,0.14722222222222223,1280.0,720.0
d3.jpeg,Frackels,0.5263888888888889,0.6,0.025,0.044444444444444446,1280.0,720.0
d3.jpeg,Uneven Skin tone,0.4125,0.49765625,0.07085781249999999,0.12596944444444444,1280.0,720.0
d3.jpeg,Frackels,0.4986111111111111,0.51953125,0.0171875,0.030555555555555555,1280.0,720.0
e1.jpeg,Frackels,0.44921875,0.3955078125,0.01171875,0.015625,1024.0,768.0
e1.jpeg,Frackels,0.4947916666666667,0.36328125,0.013671875,0.018229166666666668,1024.0,768.0
e1.jpeg,Frackels,0.4557291666666667,0.37890625,0.015625,0.020833333333333332,1024.0,768.0
e1.jpeg,Frackels,0.4700520833333333,0.33984375,0.015625,0.020833333333333332,1024.0,768.0
e1.jpeg,Frackels,0.5794270833333334,0.6494140625,0.01953125,0.026041666666666668,1024.0,768.0
e1.jpeg,Frackels,0.6276041666666666,0.5869140625,0.01953125,0.026041666666666668,1024.0,768.0
e1.jpeg,Frackels,0.6471354166666666,0.5673828125,0.015625,0.020833333333333332,1024.0,768.0
e1.jpeg,Frackels,0.6927083333333334,0.5390625,0.0234375,0.03125,1024.0,768.0
e1.jpeg,Frackels,0.3736979166666667,0.6142578125,0.017578125,0.0234375,1024.0,768.0
e1.jpeg,Frackels,0.3619791666666667,0.5888671875,0.013671875,0.018229166666666668,1024.0,768.0
e1.jpeg,Frackels,0.3515625,0.603515625,0.010015625,0.013354166666666667,1024.0,768.0
e1.jpeg,Frackels,0.30859375,0.6220703125,0.015625,0.020833333333333332,1024.0,768.0
e1.jpeg,Acne,0.5442708333333334,0.376953125,0.025390625,0.033854166666666664,1024.0,768.0
e2.jpeg,Frackels,0.34375,0.548828125,0.021484375,0.028645833333333332,1024.0,768.0
e2.jpeg,Frackels,0.33203125,0.626953125,0.01953125,0.026041666666666668,1024.0,768.0
e2.jpeg,Frackels,0.3580729166666667,0.611328125,0.017578125,0.0234375,1024.0,768.0
e2.jpeg,Frackels,0.3815104166666667,0.6240234375,0.013671875,0.018229166666666668,1024.0,768.0
e2.jpeg,Frackels,0.2265625,0.6240234375,0.0234375,0.03125,1024.0,768.0
e2.jpeg,Frackels,0.1484375,0.689453125,0.017578125,0.0234375,1024.0,768.0
e2.jpeg,Frackels,0.3072916666666667,0.595703125,0.025390625,0.033854166666666664,1024.0,768.0
e2.jpeg,Acne scars,0.28125,0.6640625,0.021484375,0.028645833333333332,1024.0,768.0
e2.jpeg,Acne scars,0.40625,0.599609375,0.025390625,0.033854166666666664,1024.0,768.0
e2.jpeg,Frackels,0.23177083333333334,0.720703125,0.0234375,0.03125,1024.0,768.0
e2.jpeg,Frackels,0.28125,0.6943359375,0.025390625,0.033854166666666664,1024.0,768.0
e3.jpeg,Frackels,0.6393229166666666,0.7041015625,0.0234375,0.03125,1024.0,768.0
e3.jpeg,Frackels,0.58203125,0.6279296875,0.0234375,0.03125,1024.0,768.0
e3.jpeg,Frackels,0.7213541666666666,0.669921875,0.017578125,0.0234375,1024.0,768.0
e3.jpeg,Acne scars,0.6614583333333334,0.6962890625,0.0153125,0.020416666666666666,1024.0,768.0
e3.jpeg,Frackels,0.7018229166666666,0.6494140625,0.013671875,0.018229166666666668,1024.0,768.0
e3.jpeg,Frackels,0.703125,0.666015625,0.01171875,0.015625,1024.0,768.0
e3.jpeg,Mole and Tags,0.4388020833333333,0.818359375,0.01953125,0.026041666666666668,1024.0,768.0
f1.jpeg,Mole and Tags,0.5541666666666667,0.404375,0.02625,0.035,1600.0,1200.0
f1.jpeg,Acne scars,0.4708333333333333,0.636875,0.02,0.02666666666666667,1600.0,1200.0
f1.jpeg,Acne scars,0.44,0.638125,0.02125,0.028333333333333332,1600.0,1200.0
f1.jpeg,Acne scars,0.4008333333333333,0.625,0.02,0.02666666666666667,1600.0,1200.0
f1.jpeg,Acne,0.4925,0.63125,0.01,0.013333333333333334,1600.0,1200.0
f1.jpeg,Acne,0.345,0.66,0.015,0.02,1600.0,1200.0
f1.jpeg,Acne scars,0.38,0.64125,0.03125,0.041666666666666664,1600.0,1200.0
f2.jpeg,Mole and Tags,0.175,0.4125,0.02,0.02666666666666667,1600.0,1200.0
f2.jpeg,Acne scars,0.4691666666666667,0.59,0.02,0.02666666666666667,1600.0,1200.0
f2.jpeg,Acne scars,0.4891666666666667,0.59,0.01875,0.025,1600.0,1200.0
f2.jpeg,Acne scars,0.46,0.61,0.025,0.03333333333333333,1600.0,1200.0
f2.jpeg,Acne scars,0.48083333333333333,0.655625,0.0175,0.023333333333333334,1600.0,1200.0
f2.jpeg,Acne scars,0.39166666666666666,0.628125,0.0325,0.043333333333333335,1600.0,1200.0
f2.jpeg,Frackels,0.32083333333333336,0.715,0.0225,0.03,1600.0,1200.0
f2.jpeg,Acne scars,0.3925,0.725,0.02625,0.035,1600.0,1200.0
f2.jpeg,Frackels,0.4741666666666667,0.548125,0.01,0.013333333333333334,1600.0,1200.0
f2.jpeg,Frackels,0.47833333333333333,0.5575,0.00875,0.011666666666666667,1600.0,1200.0
g1.jpeg,Acne,0.4116666666666667,0.360625,0.0275,0.03666666666666667,1600.0,1200.0
g1.jpeg,Acne,0.435,0.35125,0.025,0.03333333333333333,1600.0,1200.0
g1.jpeg,Acne,0.43416666666666665,0.376875,0.015,0.02,1600.0,1200.0
g1.jpeg,Acne,0.4525,0.381875,0.02,0.02666666666666667,1600.0,1200.0
g1.jpeg,Acne,0.5033333333333333,0.351875,0.02125,0.028333333333333332,1600.0,1200.0
g1.jpeg,Acne,0.4725,0.33625,0.0175,0.023333333333333334,1600.0,1200.0
g1.jpeg,Acne,0.4766666666666667,0.38375,0.01375,0.018333333333333333,1600.0,1200.0
g1.jpeg,Acne,0.5,0.37375,0.01875,0.025,1600.0,1200.0
g1.jpeg,Acne,0.545,0.30125,0.02232125,0.029761666666666665,1600.0,1200.0
g1.jpeg,Acne,0.5775,0.28125,0.015,0.02,1600.0,1200.0
g1.jpeg,Acne,0.39416666666666667,0.298125,0.0175,0.023333333333333334,1600.0,1200.0
g1.jpeg,Melasma,0.505,0.475,0.015,0.02,1600.0,1200.0
g1.jpeg,Frackels,0.44083333333333335,0.445,0.01375,0.018333333333333333,1600.0,1200.0
g1.jpeg,Frackels,0.63,0.525625,0.02,0.02666666666666667,1600.0,1200.0
g1.jpeg,Frackels,0.5725,0.509375,0.01875,0.025,1600.0,1200.0
g1.jpeg,Frackels,0.6008333333333333,0.5575,0.0175,0.023333333333333334,1600.0,1200.0
g1.jpeg,Frackels,0.31833333333333336,0.53,0.01375,0.018333333333333333,1600.0,1200.0
g1.jpeg,Frackels,0.33666666666666667,0.585,0.015,0.02,1600.0,1200.0
g1.jpeg,Acne,0.37416666666666665,0.566875,0.02,0.02666666666666667,1600.0,1200.0
g1.jpeg,Frackels,0.44666666666666666,0.620625,0.02125,0.028333333333333332,1600.0,1200.0
g1.jpeg,Frackels,0.5966666666666667,0.693125,0.02,0.02666666666666667,1600.0,1200.0
g1.jpeg,Mole and Tags,0.625,0.805625,0.02375,0.03166666666666667,1600.0,1200.0
g1.jpeg,Frackels,0.3983333333333333,0.800625,0.02,0.02666666666666667,1600.0,1200.0
g2.jpeg,Frackels,0.22,0.500625,0.0175,0.023333333333333334,1600.0,1200.0
g2.jpeg,Acne,0.5191666666666667,0.53,0.0175,0.023333333333333334,1600.0,1200.0
g2.jpeg,Acne scars,0.4875,0.64875,0.0475,0.06333333333333334,1600.0,1200.0
g2.jpeg,Frackels,0.5075,0.676875,0.0175,0.023333333333333334,1600.0,1200.0
g2.jpeg,Frackels,0.49583333333333335,0.69625,0.02,0.02666666666666667,1600.0,1200.0
g2.jpeg,Frackels,0.32,0.53625,0.02375,0.03166666666666667,1600.0,1200.0
g2.jpeg,Frackels,0.295,0.52375,0.01625,0.021666666666666667,1600.0,1200.0
g2.jpeg,Frackels,0.5883333333333334,0.649375,0.01625,0.021666666666666667,1600.0,1200.0
g2.jpeg,Frackels,0.3308333333333333,0.5725,0.015,0.02,1600.0,1200.0
g2.jpeg,Frackels,0.3325,0.605,0.01875,0.025,1600.0,1200.0
g2.jpeg,Frackels,0.3475,0.571875,0.02,0.02666666666666667,1600.0,1200.0
g2.jpeg,Frackels,0.5316666666666666,0.54125,0.015,0.02,1600.0,1200.0
g3.jpeg,Acne,0.5291666666666667,0.181875,0.01875,0.025,1600.0,1200.0
g3.jpeg,Acne,0.3975,0.3,0.0175,0.023333333333333334,1600.0,1200.0
g3.jpeg,Acne,0.58,0.23625,0.01875,0.025,1600.0,1200.0
g3.jpeg,Acne,0.5041666666666667,0.279375,0.01375,0.018333333333333333,1600.0,1200.0
g3.jpeg,Acne,0.6375,0.3375,0.02125,0.028333333333333332,1600.0,1200.0
g3.jpeg,Frackels,0.6041666666666666,0.40625,0.015,0.02,1600.0,1200.0
g3.jpeg,Frackels,0.48333333333333334,0.514375,0.0175,0.023333333333333334,1600.0,1200.0
g3.jpeg,Frackels,0.43916666666666665,0.491875,0.045,0.06,1600.0,1200.0
g3.jpeg,Frackels,0.3325,0.523125,0.02,0.02666666666666667,1600.0,1200.0
g3.jpeg,Acne scars,0.3775,0.5075,0.02125,0.028333333333333332,1600.0,1200.0
g3.jpeg,Frackels,0.245,0.416875,0.02,0.02666666666666667,1600.0,1200.0
g3.jpeg,Acne scars,0.24833333333333332,0.381875,0.0275,0.03666666666666667,1600.0,1200.0
g3.jpeg,Acne,0.5858333333333333,0.455,0.0175,0.023333333333333334,1600.0,1200.0
g3.jpeg,Frackels,0.4558333333333333,0.560625,0.015,0.02,1600.0,1200.0
g3.jpeg,Uneven Skin tone,0.4508333333333333,0.64125,0.15,0.2,1600.0,1200.0
g3.jpeg,Uneven Skin tone,0.5466666666666666,0.7475,0.135,0.18,1600.0,1200.0
h1.jpeg,Wrinkels,0.31864583333333335,0.5959375,0.0325,0.15916666666666668,1600.0,1200.0
h1.jpeg,Melasma,0.6608333333333334,0.6475,0.03875,0.051666666666666666,1600.0,1200.0
h1.jpeg,Melasma,0.2608333333333333,0.66125,0.05875,0.07833333333333334,1600.0,1200.0
h1.jpeg,Wrinkels,0.6000925925925926,0.6009027777777778,0.03625,0.1525,1600.0,1200.0
h1.jpeg,Wrinkels,0.6069230769230769,0.5588461538461539,0.034375,0.14416666666666667,1600.0,1200.0
h1.jpeg,Acne,0.48833333333333334,0.804375,0.0125,0.016666666666666666,1600.0,1200.0
h1.jpeg,Frackels,0.29333333333333333,0.749375,0.02,0.02666666666666667,1600.0,1200.0
h1.jpeg,Acne scars,0.45166666666666666,0.83,0.0375,0.05,1600.0,1200.0
h1.jpeg,Acne,0.5075,0.485,0.025,0.03333333333333333,1600.0,1200.0
h1.jpeg,Acne,0.5125,0.52625,0.03,0.04,1600.0,1200.0
h1.jpeg,Frackels,0.4658333333333333,0.50875,0.015,0.02,1600.0,1200.0
h1.jpeg,Frackels,0.2891666666666667,0.478125,0.01625,0.021666666666666667,1600.0,1200.0
h1.jpeg,Acne scars,0.4775,0.56125,0.035,0.04666666666666667,1600.0,1200.0
h1.jpeg,Frackels,0.505,0.72875,0.01125,0.015,1600.0,1200.0
h1.jpeg,Frackels,0.5175,0.72625,0.01375,0.018333333333333333,1600.0,1200.0
h1.jpeg,Acne,0.4608333333333333,0.739375,0.01875,0.025,1600.0,1200.0
h2.jpeg,Melasma,0.4533333333333333,0.6775,0.06375,0.085,1600.0,1200.0
h2.jpeg,Frackels,0.3883333333333333,0.640625,0.0175,0.023333333333333334,1600.0,1200.0
h2.jpeg,Frackels,0.39666666666666667,0.64875,0.02,0.02666666666666667,1600.0,1200.0
h2.jpeg,Frackels,0.32666666666666666,0.605625,0.0175,0.023333333333333334,1600.0,1200.0
h2.jpeg,Frackels,0.44583333333333336,0.6275,0.01375,0.018333333333333333,1600.0,1200.0
h2.jpeg,Frackels,0.3566666666666667,0.545625,0.01875,0.025,1600.0,1200.0
h2.jpeg,Frackels,0.375,0.525625,0.02625,0.035,1600.0,1200.0
h2.jpeg,Frackels,0.2991666666666667,0.671875,0.01375,0.018333333333333333,1600.0,1200.0
h2.jpeg,Frackels,0.29083333333333333,0.70625,0.015,0.02,1600.0,1200.0
h2.jpeg,Frackels,0.355,0.7775,0.01625,0.021666666666666667,1600.0,1200.0
h2.jpeg,Frackels,0.39,0.774375,0.0125,0.016666666666666666,1600.0,1200.0
h2.jpeg,Frackels,0.47583333333333333,0.784375,0.0225,0.03,1600.0,1200.0
h2.jpeg,Acne,0.5133333333333333,0.803125,0.02375,0.03166666666666667,1600.0,1200.0
h2.jpeg,Acne,0.5383333333333333,0.786875,0.025,0.03333333333333333,1600.0,1200.0
h2.jpeg,Acne scars,0.5333333333333333,0.871875,0.0275,0.03666666666666667,1600.0,1200.0
h2.jpeg,Acne scars,0.6325,0.825,0.04,0.05333333333333334,1600.0,1200.0
i1.jpeg,Frackels,0.2866666666666667,0.300625,0.01375,0.018333333333333333,1600.0,1200.0
i1.jpeg,Frackels,0.39166666666666666,0.23375,0.02125,0.028333333333333332,1600.0,1200.0
i1.jpeg,Frackels,0.505,0.299375,0.0225,0.03,1600.0,1200.0
i1.jpeg,Frackels,0.545,0.4025,0.02625,0.035,1600.0,1200.0
i1.jpeg,Frackels,0.59,0.495625,0.01625,0.021666666666666667,1600.0,1200.0
i1.jpeg,Frackels,0.46416666666666667,0.508125,0.01625,0.021666666666666667,1600.0,1200.0
i1.jpeg,Frackels,0.355,0.545625,0.02875,0.03833333333333333,1600.0,1200.0
i1.jpeg,Frackels,0.44083333333333335,0.53125,0.02125,0.028333333333333332,1600.0,1200.0
i1.jpeg,Frackels,0.5783333333333334,0.535625,0.02,0.02666666666666667,1600.0,1200.0
i1.jpeg,Acne scars,0.455,0.564375,0.0225,0.03,1600.0,1200.0
i1.jpeg,Acne scars,0.5583333333333333,0.569375,0.03,0.04,1600.0,1200.0
i1.jpeg,Frackels,0.6141666666666666,0.46125,0.0325,0.043333333333333335,1600.0,1200.0
i2.jpeg,Frackels,0.5391666666666667,0.385,0.0225,0.03,1600.0,1200.0
i2.jpeg,Frackels,0.5191666666666667,0.341875,0.01625,0.021666666666666667,1600.0,1200.0
i2.jpeg,Frackels,0.5591666666666667,0.3325,0.01375,0.018333333333333333,1600.0,1200.0
i2.jpeg,Frackels,0.7108333333333333,0.534375,0.015,0.02,1600.0,1200.0
i2.jpeg,Frackels,0.6708333333333333,0.515,0.015,0.02,1600.0,1200.0
i2.jpeg,Frackels,0.665,0.54375,0.01625,0.021666666666666667,1600.0,1200.0
i2.jpeg,Frackels,0.6775,0.585,0.01375,0.018333333333333333,1600.0,1200.0
i2.jpeg,Frackels,0.6191666666666666,0.57125,0.0225,0.03,1600.0,1200.0
i2.jpeg,Frackels,0.6466666666666666,0.5575,0.0325,0.043333333333333335,1600.0,1200.0
i2.jpeg,Frackels,0.2775,0.575,0.015,0.02,1600.0,1200.0
i2.jpeg,Frackels,0.27166666666666667,0.603125,0.02375,0.03166666666666667,1600.0,1200.0
i2.jpeg,Frackels,0.25666666666666665,0.555625,0.015,0.02,1600.0,1200.0
i3.jpeg,Frackels,0.6025,0.36625,0.01625,0.021666666666666667,1600.0,1200.0
i3.jpeg,Frackels,0.3875,0.40625,0.0225,0.03,1600.0,1200.0
i3.jpeg,Frackels,0.44,0.521875,0.03625,0.04833333333333333,1600.0,1200.0
i3.jpeg,Frackels,0.5541666666666667,0.553125,0.02375,0.03166666666666667,1600.0,1200.0
i3.jpeg,Frackels,0.4558333333333333,0.590625,0.02125,0.028333333333333332,1600.0,1200.0
i3.jpeg,Frackels,0.5433333333333333,0.5825,0.02375,0.03166666666666667,1600.0,1200.0
i3.jpeg,Frackels,0.4166666666666667,0.556875,0.01375,0.018333333333333333,1600.0,1200.0
j1.jpeg,Acne,0.44583333333333336,0.34375,0.0275,0.03666666666666667,1600.0,1200.0
j1.jpeg,Acne scars,0.3983333333333333,0.38375,0.0275,0.03666666666666667,1600.0,1200.0
j1.jpeg,Acne scars,0.47,0.37125,0.01592625,0.021235,1600.0,1200.0
j1.jpeg,Acne scars,0.5066666666666667,0.37,0.02125,0.028333333333333332,1600.0,1200.0
j1.jpeg,Acne,0.45,0.38375,0.0125,0.016666666666666666,1600.0,1200.0
j1.jpeg,Acne scars,0.5008333333333334,0.755,0.0225,0.03,1600.0,1200.0
j1.jpeg,Acne scars,0.4325,0.7725,0.02125,0.028333333333333332,1600.0,1200.0
j1.jpeg,Frackels,0.585,0.700625,0.01375,0.018333333333333333,1600.0,1200.0
j1.jpeg,Frackels,0.65,0.588125,0.01875,0.025,1600.0,1200.0
j1.jpeg,Acne scars,0.30083333333333334,0.604375,0.0225,0.03,1600.0,1200.0
j1.jpeg,Acne scars,0.305,0.57875,0.02625,0.035,1600.0,1200.0
j1.jpeg,Acne scars,0.29333333333333333,0.636875,0.02875,0.03833333333333333,1600.0,1200.0
j1.jpeg,Acne scars,0.2916666666666667,0.6525,0.03625,0.04833333333333333,1600.0,1200.0
j1.jpeg,Acne scars,0.26666666666666666,0.640625,0.02,0.02666666666666667,1600.0,1200.0
j1.jpeg,Uneven Skin tone,0.5475,0.6234375,0.060625,0.07333333333333333,1600.0,1200.0
j2.jpeg,Acne scars,0.49833333333333335,0.67875,0.0425,0.056666666666666664,1600.0,1200.0
j2.jpeg,Acne scars,0.5433333333333333,0.54,0.02375,0.03166666666666667,1600.0,1200.0
j2.jpeg,Acne scars,0.47333333333333333,0.57375,0.02875,0.03833333333333333,1600.0,1200.0
j2.jpeg,Acne scars,0.48333333333333334,0.60125,0.02875,0.03833333333333333,1600.0,1200.0
j2.jpeg,Acne scars,0.4583333333333333,0.62625,0.03125,0.041666666666666664,1600.0,1200.0
j2.jpeg,Acne scars,0.41833333333333333,0.66125,0.03625,0.04833333333333333,1600.0,1200.0
j2.jpeg,Acne scars,0.38166666666666665,0.60875,0.03125,0.041666666666666664,1600.0,1200.0
j2.jpeg,Frackels,0.5366666666666666,0.659375,0.015,0.02,1600.0,1200.0
j2.jpeg,Frackels,0.5158333333333334,0.6525,0.00875,0.011666666666666667,1600.0,1200.0
j2.jpeg,Frackels,0.5491666666666667,0.55875,0.01375,0.018333333333333333,1600.0,1200.0
j2.jpeg,Frackels,0.5291666666666667,0.579375,0.01375,0.018333333333333333,1600.0,1200.0
j2.jpeg,Frackels,0.32666666666666666,0.74875,0.02125,0.028333333333333332,1600.0,1200.0
j2.jpeg,Frackels,0.3858333333333333,0.775625,0.025,0.03333333333333333,1600.0,1200.0
j2.jpeg,Acne scars,0.21083333333333334,0.78125,0.0275,0.03666666666666667,1600.0,1200.0
j2.jpeg,Acne scars,0.21666666666666667,0.79625,0.0325,0.043333333333333335,1600.0,1200.0
j2.jpeg,Acne scars,0.3383333333333333,0.8075,0.02875,0.03833333333333333,1600.0,1200.0
j3.jpeg,Acne,0.5483333333333333,0.66125,0.025,0.03333333333333333,1600.0,1200.0
j3.jpeg,Acne,0.5233333333333333,0.710625,0.02625,0.035,1600.0,1200.0
j3.jpeg,Acne scars,0.5758333333333333,0.66125,0.0325,0.043333333333333335,1600.0,1200.0
j3.jpeg,Acne scars,0.6783333333333333,0.6375,0.0275,0.03666666666666667,1600.0,1200.0
j3.jpeg,Acne scars,0.645,0.693125,0.035,0.04666666666666667,1600.0,1200.0
j3.jpeg,Acne scars,0.5933333333333334,0.675,0.02375,0.03166666666666667,1600.0,1200.0
j3.jpeg,Acne scars,0.5858333333333333,0.705625,0.03,0.04,1600.0,1200.0
j3.jpeg,Acne scars,0.5716666666666667,0.754375,0.02625,0.035,1600.0,1200.0
j3.jpeg,Acne scars,0.6108333333333333,0.725,0.02625,0.035,1600.0,1200.0
j3.jpeg,Acne scars,0.5266666666666666,0.72875,0.01,0.013333333333333334,1600.0,1200.0
k1.jpeg,Frackels,0.6508333333333334,0.53625,0.01125,0.015,1600.0,1200.0
